ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650352224.9305472,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19816448
1650352224.9305472,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,303874048
1650352224.9305472,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352224.9305472,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356073472
1650352224.9305472,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352224.9305472,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352224.9305472,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.0331643,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.0331643,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.0331643,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.0331643,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186155008
1650352225.0331643,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.0331643,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.0331643,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.0331643,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25952256
1650352225.0331643,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.0331643,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4030464
1650352225.0331643,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19816448
1650352225.0331643,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,303898624
1650352225.0331643,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352225.0331643,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356089856
1650352225.0331643,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352225.0331643,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352225.0331643,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.1364162,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.1364162,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.1364162,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.1364162,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186179584
1650352225.1364162,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.1364162,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.1364162,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.1364162,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25952256
1650352225.1364162,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.1364162,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4030464
1650352225.1364162,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19816448
1650352225.1364162,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,303915008
1650352225.1364162,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352225.1364162,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356106240
1650352225.1364162,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352225.1364162,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352225.1364162,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.2399762,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.2399762,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.2399762,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.2399762,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186204160
1650352225.2399762,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.2399762,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.2399762,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.2399762,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25952256
1650352225.2399762,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.2399762,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4030464
1650352225.2399762,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19816448
1650352225.2399762,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,303939584
1650352225.2399762,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352225.2399762,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356122624
1650352225.2399762,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352225.2399762,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352225.2399762,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.3424137,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.3424137,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.3424137,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.3424137,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186220544
1650352225.3424137,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.3424137,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.3424137,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.3424137,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25952256
1650352225.3424137,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.3424137,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4030464
1650352225.3424137,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19816448
1650352225.3424137,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,303955968
1650352225.3424137,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352225.3424137,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356139008
1650352225.3424137,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352225.3424137,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352225.3424137,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.4449327,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.4449327,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.4449327,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.4449327,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186236928
1650352225.4449327,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.4449327,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.4449327,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.4449327,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25960448
1650352225.4449327,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.4449327,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4038656
1650352225.4449327,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19824640
1650352225.4449327,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,303972352
1650352225.4449327,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352225.4449327,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356155392
1650352225.4449327,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352225.4449327,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352225.4449327,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.5473354,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.5473354,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.5473354,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.5473354,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186253312
1650352225.5473354,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.5473354,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.5473354,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.5473354,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25960448
1650352225.5473354,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.5473354,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4038656
1650352225.5473354,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19824640
1650352225.5473354,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,303996928
1650352225.5473354,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352225.5473354,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356179968
1650352225.5473354,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352225.5473354,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352225.5473354,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.6499622,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.6499622,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.6499622,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.6499622,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186269696
1650352225.6499622,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.6499622,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.6499622,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.6499622,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25960448
1650352225.6499622,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.6499622,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4038656
1650352225.6499622,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19824640
1650352225.6499622,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,304021504
1650352225.6499622,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352225.6499622,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,356188160
1650352225.6499622,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352225.6499622,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352225.6499622,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650352225.753134,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352225.753134,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352225.753134,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352225.753134,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,186294272
1650352225.753134,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,40960
1650352225.753134,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352225.753134,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352225.753134,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,25960448
1650352225.753134,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352225.753134,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4038656
1650352225.753134,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,19824640
1650352225.753134,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,304046080
1650352225.753134,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
